date,volume
2019-06-04,6739.428571
2019-06-04,6741.839286
2019-06-04,6744.25
2019-06-04,6746.660714
2019-06-04,6749.071429
2019-06-04,6751.482143
2019-06-04,6753.892857
2019-06-04,6756.303571
2019-06-05,6758.714286
2019-06-05,6761.125
2019-06-05,6763.535714
2019-06-05,6765.946429
2019-06-05,6768.357143
2019-06-05,6770.767857
2019-06-05,6773.178571
2019-06-05,6775.589286
2019-06-05,6778
2019-06-05,6780.410714
2019-06-05,6782.821429
2019-06-05,6785.232143
2019-06-05,6787.642857
2019-06-05,6790.053571
2019-06-05,6792.464286
2019-06-05,6794.875
2019-06-05,6797.285714
2019-06-05,6799.696429
2019-06-05,6802.107143
2019-06-05,6804.517857
2019-06-05,6806.928571
2019-06-05,6809.339286
2019-06-05,6811.75
2019-06-05,6814.160714
2019-06-06,6816.571429
2019-06-06,6818.982143
2019-06-06,6821.392857
2019-06-06,6823.803571
2019-06-06,6826.214286
2019-06-06,6828.625
2019-06-06,6831.035714
2019-06-06,6833.446429
2019-06-06,6835.857143
2019-06-06,6838.267857
2019-06-06,6840.678571
2019-06-06,6843.089286
2019-06-06,6845.5
2019-06-06,6847.910714
2019-06-06,6850.321429
2019-06-06,6852.732143
2019-06-06,6855.142857
2019-06-06,6857.553571
2019-06-06,6859.964286
2019-06-06,6862.375
2019-06-06,6864.785714
2019-06-06,6867.196429
2019-06-06,6869.607143
2019-06-06,6872.017857
2019-06-07,6874.428571
2019-06-07,6876.839286
2019-06-07,6879.25
2019-06-07,6881.660714
2019-06-07,6884.071429
2019-06-07,6886.482143
2019-06-07,6888.892857
2019-06-07,6891.303571
2019-06-07,6893.714286
2019-06-07,6896.125
2019-06-07,6898.535714
2019-06-07,6900.946429
2019-06-07,6903.357143
2019-06-07,6905.767857
2019-06-07,6908.178571
2019-06-07,6910.589286
2019-06-07,6913
2019-06-07,6915.410714
2019-06-07,6917.821429
2019-06-07,6920.232143
2019-06-07,6922.642857
2019-06-07,6925.053571
2019-06-07,6927.464286
2019-06-07,6929.875
2019-06-08,6932.285714
2019-06-08,6934.696429
2019-06-08,6937.107143
2019-06-08,6939.517857
2019-06-08,6941.928571
2019-06-08,6944.339286
2019-06-08,6946.75
2019-06-08,6949.160714
2019-06-08,6951.571429
2019-06-08,6953.982143
2019-06-08,6956.392857
2019-06-08,6958.803571
2019-06-08,6961.214286
2019-06-08,6963.625
2019-06-08,6966.035714
2019-06-08,6968.446429
2019-06-08,6970.857143
2019-06-08,6973.267857
